i,var,beta,ml,mom,gmm,cue,el,time
8,x2,0.6602547572304007,0.6079311499339883,0.6111703334886592,0.6045787321086578,0.4630144168801135,0.6285044294086917,40.90300000000002
8,x3,0.21406597702897234,0.2277930442796914,0.21668598891840485,0.29911000083006856,0.1253156794443672,0.24765554463545036,40.90300000000002
8,x4,0.013102471531674764,-0.008244559445084386,-0.004041629690845181,0.04311864375064704,0.008001730026381722,0.0553359077240532,40.90300000000002
8,x5,0.29147262187355794,0.33137440474240276,0.30833942622282945,0.24126214133886723,0.28596212970935475,0.3051209193355103,40.90300000000002
8,x6,-0.16561732079098057,-0.165324134004717,-0.11957678364874401,-0.3460579313049393,-0.4054043890923196,-0.11962764648634902,40.90300000000002
8,x7,0.09699808530872733,0.09659874578378051,0.07988645196777744,0.06860001334988378,-0.1680797398779285,0.09865145690860945,40.90300000000002
8,x8,0.8799126192512516,0.8443405603090947,0.8418055732150658,0.81647422081957155,0.7521303595195339,0.89172932206089806,40.90300000000002
8,x9,0.5472910068548587,0.633603526669723,0.5927241852867307,0.6220283624344095,0.8044443482489966,0.6902642361159933,40.90300000000002
8,x10,-0.568082858845879,-0.5874082939274896,-0.5827621634530008,-0.7144848635977857,-0.7721017344909331,-0.6543429558317571,40.90300000000002
9,x1,-0.99764958664568,-0.9061869490485316,-0.8267656682210704,-1.1405727496671696,-11.365226956839901,-0.8691420644391943,71.02200000000005
9,x2,0.9581149745005917,0.8752735226241157,0.774781811374936,0.9782502301554566,32.903602272401656,0.8378158145844462,71.02200000000005
9,x3,0.36153773944821443,0.43600373069737586,0.4164174849477419,0.32831590109078396,13.037827513555765,0.49817334586771334,71.02200000000005
9,x4,-0.3738538207862513,-0.34031784112524,-0.30588893423739216,-0.47965060311929486,2.819696831035724,-0.2809665830970085,71.02200000000005
9,x5,-0.7089263609276812,-0.7675900184636788,-0.7055056897813261,-0.6780225081477551,-18.77595710330356,-0.6998765268524947,71.02200000000005
9,x6,0.8279952141975531,0.8473152162597372,0.8610588366395547,0.8329444049813689,5.067347332065676,0.8311176020850108,71.02200000000005
9,x7,0.9145776779000083,0.868960812273367,0.7281400746510516,1.1273165233198443,5.861632033994688,0.6675854248590807,71.02200000000005
9,x8,0.5871291705693278,0.6378037606803265,0.5245840371074528,0.6529738970143322,-5.550233303645461,0.6611441775989226,71.02200000000005
9,x9,-0.1880734276769852,-0.24564523266886892,-0.26112077294566777,-0.4345555706324681,-6.080456862066729,-0.33152724824656055,71.02200000000005
9,x10,-0.8376100427058732,-0.819994419162708,-0.9111592433749609,-1.1514421795867258,-18.505604022490374,-0.9255625366716396,71.02200000000005
10,x1,0.7124847285907772,0.7754444935432033,0.7465372146454119,0.884275915741253,1.067444467836914,0.7442386352964314,107.09799999999996
10,x2,0.5638112289069073,0.427091579008161,0.48618772641953234,0.4714765895055544,0.20036883550184936,0.4450433685424383,107.09799999999996
10,x3,0.2038363414811808,0.19727609804999396,0.1887964762294584,0.14992769323969718,0.22463181147062797,0.19838338878008935,107.09799999999996
10,x4,0.683994581054634,0.6703897766750743,0.6718515888928909,0.6784071373838225,1.2621901015483692,0.5999735045030212,107.09799999999996
10,x5,0.10818138218059392,0.1710027743419697,0.18931661081366968,0.1555398948412929,-0.06525307512696117,0.10363088413141086,107.09799999999996
10,x6,-0.29146449934332996,-0.23413712086974436,-0.22152501771598707,-0.3163839593504433,-0.9601925993178833,-0.20637601958403945,107.09799999999996
10,x7,0.15485490397778823,0.13639456471840763,0.14373197928985915,0.1597218963539404,-0.24679962352942478,-0.010974529992822262,107.09799999999996
10,x8,0.8406368482048776,0.9214430803244401,0.8695223729270943,1.0602392944100063,1.1858870757762248,0.827200550993272,107.09799999999996
10,x9,0.5981814899532476,0.6207680831670277,0.5694620751584323,0.6101282736421196,0.6957487886403106,0.5773985327834421,107.09799999999996
10,x10,0.9746560721491613,0.8218435896306217,0.8034424807169754,0.8590580693432339,1.0829840071606016,0.7459184318355628,107.09799999999996
11,x1,0.057815689599528985,0.019968219289695936,0.04912431431946635,0.033461500108445466,0.04358317631632033,0.0014884446236008882,40.325000000000045
11,x2,0.508237629130815,0.4515844934312852,0.47537480470919824,0.5254670378125852,0.4878164721325011,0.4728573105609751,40.325000000000045
11,x3,0.06489908078196671,0.005968613253699995,0.10726356617958363,0.07915076966045193,0.007651728286342953,0.0315821962013597,40.325000000000045
11,x4,-0.5040755436866807,-0.4829226255683237,-0.3708205425829876,-0.508856317218665,-0.486981557813845,-0.40536001254000265,40.325000000000045
11,x5,-0.48877711353489184,-0.505879980506963,-0.3158090811885351,-0.49608482711525403,-0.6007380694808298,-0.5387610054873506,40.325000000000045
11,x6,0.2535986524886731,0.260256242078867,0.27068990301478824,0.3876378120916055,0.36444685812658983,0.19715487314297347,40.325000000000045
11,x7,-0.3711485432458336,-0.304019227361074,-0.3688215605716719,-0.2691004126417988,-0.32825318472936643,-0.3082644012860083,40.325000000000045
11,x8,0.24572236675542136,0.19866030940603485,0.3584935343165801,0.2680965707729997,0.25270224882957176,0.23817610704183306,40.325000000000045
11,x9,0.019022623998277366,0.010644943066669443,-0.0467480398914796,0.023460795728652308,0.037373932847307605,0.0288904193537814,40.325000000000045
11,x10,-0.29674418776361056,-0.35878463897579427,-0.3814537172202477,-0.3334916033779415,-0.38704809116350236,-0.35879632959350966,40.325000000000045
12,x1,-0.36341335056116264,-0.3856628701552427,-0.3150198324885003,-0.4347974301543105,-0.43506076906476043,-0.39811263570681377,90.13700000000006
12,x2,0.565764371230963,0.49731930003544045,0.6170352404272957,0.6533703790111081,0.6564196261196118,0.6060469223828324,90.13700000000006
12,x3,0.26808889344392584,0.2809494578002458,0.315670450456953,0.2811170224827215,0.2633085333603598,0.3835930879518237,90.13700000000006
12,x4,-0.007101373625240548,-0.017894992947879527,0.0890638299886394,0.010316517433721376,0.07810281307826485,-0.033052084521082596,90.13700000000006
12,x5,-0.18116774821721282,-0.08223056791870846,-0.020911791028654425,0.0027248060818765196,-0.0701982102135834,-0.09437763765227386,90.13700000000006
12,x6,0.30562437734796455,0.445448675728876,0.5533273262834836,0.679873965837303,0.6042030152344229,0.5220021940788376,90.13700000000006
12,x7,-0.23305565083296387,-0.24185841381405765,-0.12118121221675913,-0.22144230978778234,-0.1800555361254692,-0.20470057459636112,90.13700000000006
12,x8,-0.9410432110859519,-0.9543811936023163,-0.9033508939658579,-1.0945522157917327,-1.113127478737931,-0.9372408463566526,90.13700000000006
12,x9,-0.42136481209748444,-0.38514151082790793,-0.33596288695585197,-0.4114443114712812,-0.5143936527976052,-0.3845120352303163,90.13700000000006
12,x10,0.20011890391463716,0.20754247825824126,0.27813751937974357,0.32470907481109373,0.31644972724825343,0.24963939267654867,90.13700000000006
13,x1,-0.031292187634104573,0.015381487596884793,0.034914088463164475,0.4461263014363444,0.40113365543102597,0.2537916201696672,215.56399999999996
13,x2,0.37474219825732935,0.4509016142244943,0.7690638065658063,0.9740380931240156,2.4280427155760114,0.6938334149821863,215.56399999999996
13,x3,-0.843297580584394,-0.861588653578583,-1.1857087289532608,-1.0980624590275532,0.12624002572375606,-0.5731755106048049,215.56399999999996
13,x4,0.1400603514938974,0.16137232112851063,0.24668320029942992,0.6080586555522299,0.6166095140641188,0.38439947272633634,215.56399999999996
13,x5,-0.7633349324515243,-0.901423475863776,-1.4592916377200735,-1.018221322532296,-2.31468796486566,-0.718062742711054,215.56399999999996
13,x6,-0.8527538947232091,-0.9517959064141376,-1.5452106125072194,-1.0537941311979828,-1.088475764925305,-0.6241133229641646,215.56399999999996
13,x7,-0.9913868834749963,-1.037437882947861,-1.4053034821107944,-1.1605330996202394,-2.468872442228104,-0.8296325915479936,215.56399999999996
13,x8,0.3452247199152463,0.3666110276288155,0.8104585588608946,0.6866107235631735,2.253913175723357,0.24703570080570364,215.56399999999996
13,x9,-0.840422651452923,-0.8883755118578236,-1.4554293271559646,-1.1974835815864546,-1.430502039495999,-0.7335893616121303,215.56399999999996
13,x10,-0.9422731162032132,-1.103496948647859,-1.870781691403487,-1.8618341613608762,-1.6110793890523845,-0.84119651366467,215.56399999999996
14,x1,-0.48868970331909556,-0.4944848932558632,-0.5241972288845058,-0.5693228103404383,-0.7183670568453937,-0.5296276574999453,116.3739999999998
14,x2,-0.8669341607769732,-0.8600320549090996,-0.8456409111523215,-1.137665172385653,-0.9038686741016624,-0.8775916050732283,116.3739999999998
14,x3,0.40548231926288536,0.3330284624202918,0.4106493900173435,0.2934267270432554,0.22012324482408352,0.3246163121175847,116.3739999999998
14,x4,0.3509458892505488,0.30608836286339725,0.24763970635637023,0.30799236462446483,0.18873584324020468,0.28512308484717885,116.3739999999998
14,x5,0.5040121108373905,0.47996947022054487,0.4857864266461328,0.5063201797366733,0.7373080789401203,0.4722980941890524,116.3739999999998
14,x6,0.03479453251633391,0.04340605736506376,0.010554178133791912,-0.009668195564437515,-0.14968214297189958,0.02192256729727517,116.3739999999998
14,x7,0.021451527826003236,0.03682103867250003,-0.04139989818857374,0.06375254045243282,0.14147135189961157,-0.027648031094393795,116.3739999999998
14,x8,0.7535516765757346,0.7957440302870438,0.7840514543316677,0.7777132074003645,0.6693846785021076,0.7828611154376954,116.3739999999998
14,x9,-0.4579656299336,-0.504057969486644,-0.5337119212480114,-0.7142083420425225,-0.5979968245283965,-0.5989799667140139,116.3739999999998
14,x10,0.804982194545748,0.8390458501477731,0.8604067498378998,0.8237315555451137,0.7471629668882842,0.8197540438429906,116.3739999999998
15,x1,0.6941155121605906,0.6315813880570077,0.529896754871899,0.666639506208554,0.5921631206147502,0.4350686456609891,180.06799999999998
15,x2,-0.6087523951708567,-0.6352570291591433,-0.5640688014004229,-0.6442327731678518,-0.8912714807924813,-0.7302938363037377,180.06799999999998
15,x3,-0.46024405763735154,-0.4824624560282898,-0.4819127366139325,-0.6322547477531152,-0.842540698287911,-0.5989570707593973,180.06799999999998
15,x4,0.9502053944493465,1.0060029185261332,0.7914843445752264,1.1253732364668412,1.0221893929962813,0.9750887273040769,180.06799999999998
15,x5,0.8066822676430252,0.7627172329412033,0.5667260045747284,0.6657819634051467,0.7626870633474339,0.7531322113307772,180.06799999999998
15,x6,0.9249759056593732,0.8928464394457255,0.6837843563280952,0.9584899612523944,0.8224996490477995,0.6781819141413685,180.06799999999998
15,x7,-0.0398740773773304,-0.02824827103577142,-0.031936239932184404,0.047526364620391275,-0.22983721893742737,-0.04440077308863794,180.06799999999998
15,x8,0.6466453076578269,0.5754012961980391,0.4605034538916529,0.5067503133789275,0.5844279469933212,0.4492182849447537,180.06799999999998
15,x9,-0.6312798655839199,-0.5983211657318278,-0.6310592891267566,-0.7206758563999681,-0.9352153233628248,-0.5858402244675773,180.06799999999998
15,x10,0.27518272242462416,0.32317596384014324,0.23283270969654477,0.18063395554947417,0.06341987744516554,0.253821264835724,180.06799999999998
16,x1,-0.38695121009039024,-0.4840950149705305,-12.064129891483702,-1.0484315669540485,-2.2788006746469316,-0.38252248263305577,153.90499999999997
16,x2,-0.3931306427743224,-0.44556290862452763,-10.62359361296594,-0.19090780157986847,-0.07648101766568932,-0.5377630040629822,153.90499999999997
16,x3,-0.43100074623901286,-0.45011152843951635,-8.64532569793222,-0.4516213238409137,0.716372909850067,-0.25478353976966217,153.90499999999997
16,x4,0.48664162196718586,0.6174002021985694,16.779650966722656,1.9078359162918483,4.456269154874336,0.8567376897691399,153.90499999999997
16,x5,0.694261273929464,0.6877582527521702,18.600166424313095,1.7084520376823145,5.84870114703732,0.9395337786352771,153.90499999999997
16,x6,0.49981922888252894,0.5636006517531305,13.189294676481392,1.4529498783581278,3.976278232742046,0.766980516253501,153.90499999999997
16,x7,-0.6320778265297851,-0.6770930146263109,-11.278063320689004,-0.8904193612720059,-3.317805620329453,-0.6370447475983865,153.90499999999997
16,x8,-0.5403353353938436,-0.6058334557428691,-10.73008335226875,-0.49417315568193565,-2.400283530805519,-0.45820209341514806,153.90499999999997
16,x9,-0.912489474238318,-1.016226467725054,-18.41237462089797,-1.2381607616363612,-4.114512910454308,-0.7189724104233989,153.90499999999997
16,x10,-0.6853231188252589,-0.7451919349924657,-19.156144943484634,-0.9959673015231977,-2.508592505682499,-0.6037974025232566,153.90499999999997
17,x1,0.9150604452780853,0.8602056485343403,0.8473198250930665,0.9727028628148189,1.3445825653834405,0.9922303606974112,76.88699999999994
17,x2,-0.7347484312084676,-0.7058979616742188,-0.6868576737453739,-0.7880859579115833,-1.0478758285282792,-0.7302164958278162,76.88699999999994
17,x3,-0.39977250181899404,-0.3712539650323394,-0.3510838964582535,-0.41656374094875703,-0.3974342463250649,-0.474490142488257,76.88699999999994
17,x4,-0.8528602336055898,-0.7734327556583479,-0.7396184549650172,-0.9070949030671027,-1.130470509035225,-0.8476910929922462,76.88699999999994
17,x5,0.9757018952970382,1.001216899709858,0.9843500769644707,1.1450187756092942,1.323110817349813,1.027197037979667,76.88699999999994
17,x6,-0.933735169986476,-0.8134355902893917,-0.7626712633680728,-0.9703496099984641,-0.9159684932429071,-0.9454048700130473,76.88699999999994
17,x7,0.3783205465159085,0.3557330516989022,0.37028073612328766,0.4155271040103533,0.8814839397214894,0.3449035756532107,76.88699999999994
17,x8,-0.18423586579064366,-0.24580893400325518,-0.22684155327537905,-0.2946413793170123,-0.38704966853389544,-0.2913035543943159,76.88699999999994
17,x9,-0.07030503047244763,-0.12634574856241165,-0.12625496304210473,-0.1856635143490069,-0.24441422877630165,-0.15995376661589533,76.88699999999994
17,x10,0.6050860490319083,0.6890340514875253,0.6592742828639994,0.7984356365420202,0.9295815267975331,0.7822190721548687,76.88699999999994
18,x1,0.515255527843989,0.5532277102015329,0.5530605288245254,0.7808995442379922,0.3386570066534982,0.3554184512824267,111.60400000000004
18,x2,0.06413423254618444,-0.006134407969743475,-0.0023469521229598357,-0.34097052324784044,0.14773450927572374,-0.12271946078429871,111.60400000000004
18,x3,0.3933776337240238,0.37715810500261754,0.37657326083786746,0.4679942325223805,0.47637433841342935,0.24959096149212495,111.60400000000004
18,x4,0.7905828017837422,0.7718967998088635,0.749440030170883,0.6472964371680978,0.8626251856364442,0.6152355268298504,111.60400000000004
18,x5,0.4772939191379435,0.3188090152396457,0.321006470799969,-0.14890526266487872,0.3858120194846718,0.24865940284574847,111.60400000000004
18,x6,0.9072472608432711,0.89032401464400035,0.9018227575957716,1.1018845140690676,1.4341196015503352,0.8885647151958511,111.60400000000004
18,x7,-0.3855091012515809,-0.3920132881655961,-0.40186892356138726,-0.7840307063705396,-0.823941495663342,-0.36047814765887065,111.60400000000004
18,x8,0.5493026674387407,0.5354093430106251,0.5380562714512649,0.5265133455766952,0.5415074919886198,0.45771354607244685,111.60400000000004
18,x9,0.7750920912295476,0.793305678903055,0.7818111125378931,0.8355598439941518,0.705915497503283,0.6248611751724835,111.60400000000004
18,x10,0.842825397222229,0.7768560886616843,0.7934216583566214,0.7352766327867333,0.9597332740153351,0.8046340718353784,111.60400000000004
19,x1,-0.4532768894642575,-0.3875129180400599,-0.3811404182380851,-0.5105052414916629,-0.4040207848976088,-0.36103766269947934,118.49700000000007
19,x2,0.3030902140407741,0.2785412810446153,0.2511180815540084,0.3246832892574641,-0.12795644461065042,0.41633149319157214,118.49700000000007
19,x3,-0.8446716712069948,-0.7833562039772338,-0.7596127397418093,-1.1129627391214052,-1.7140128319958967,-0.6025927421535193,118.49700000000007
19,x4,0.7803253755689783,0.7934881072229493,0.7878053361144433,0.7964030017119252,1.758010587527297,0.9712305154618187,118.49700000000007
19,x5,-0.8581988342351647,-1.0589508530720162,-1.0220632547680653,-0.9912670798030844,-0.4858217166232666,-1.1106853671745553,118.49700000000007
19,x6,0.3557297666538022,0.3585740006111208,0.34873368382814024,0.6168913972995386,1.2610861038117305,0.3027087429688381,118.49700000000007
19,x7,-0.6984178668984482,-0.6993079345323857,-0.6948829845678907,-0.7320445600486806,-0.771715290122906,-0.5721421995922883,118.49700000000007
19,x8,0.9540866851923129,0.9466952413754095,0.9302672894956148,1.1801134764909678,0.9589336084863942,1.0297685938903194,118.49700000000007
19,x9,-0.5353253947914769,-0.42936063375944344,-0.4206286599637422,-0.5041438550433098,-1.0374475916473982,-0.2615480502232306,118.49700000000007
19,x10,0.6937013669614411,0.689966352110575,0.6665236087770688,0.7266192541616552,1.2128082561419475,0.7829831299507486,118.49700000000007
20,x1,-0.6183259595678652,-0.6690388658602016,-0.5980842669675849,-0.7691123673464884,-1.1487345170846335,-0.5192188188318224,147.231
20,x2,0.6832998264875181,0.7005295782039087,0.6795031544514354,1.0646354769162039,2.0814262951430473,0.7996482658686304,147.231
20,x3,0.022789012813036136,0.019270745036718023,0.012290020515194363,0.29693170013433756,-0.08989757918944745,0.31782178995116256,147.231
20,x4,-0.6130302482075737,-0.635102273451426,-0.5061975665582689,-0.6239377217321296,-0.8700203884963882,-0.4272759382849696,147.231
20,x5,0.13043899534533532,0.12286236704152476,0.1965684709009599,0.4173154991097724,1.514615660233256,0.3229368355567082,147.231
20,x6,-0.8742270408755225,-0.8111597518989088,-0.5690008239583348,-0.7862104208894326,-1.1226159518322945,-0.39789266358406244,147.231
20,x7,-0.8744958764629304,-0.9049418124384536,-0.7144787735888564,-0.7916214831268651,-0.5932949509049321,-0.5412966631417533,147.231
20,x8,0.4675167354856342,0.49138215299896293,0.610149061231593,0.8790738494279584,0.6618983015315923,0.6527309758454609,147.231
20,x9,-0.5832630007804147,-0.5939699321954683,-0.5022083958104183,-0.6839569528891539,-0.305129859360105,-0.3690022406882494,147.231
20,x10,0.37037809357015505,0.3846053347320796,0.3806061010181275,0.7173463060121752,0.7034821562090068,0.3480420513491645,147.231
21,x1,0.0034043087410033923,0.04786694835494915,0.015130268870031369,-0.1387386810077425,0.01870186223013618,0.08652628934855852,175.82
21,x2,0.3784009941637998,0.4087085110687253,0.23506406709039163,0.5621032860939295,0.06801060613617904,0.21546240681150858,175.82
21,x3,-0.8988800870643598,-0.8281630442025024,-0.6579242724123637,-1.3880991095769881,-1.7620671859190264,-0.9492795149310063,175.82
21,x4,0.8362858816858996,0.7595168238542525,0.6303042871335127,0.7783890575907788,0.5043190444705372,0.739851782389988,175.82
